Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferredOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromLastYear,OrderCount,DaySinceLastOrder,CashbackAmount
0,7,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,Television,4,0,1,0,0.0,1,32,0.0
0,7,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Wearables,3,0,2,1,0.0,3,165,0.0
0,7,Desktop,0,0,Mips Juice,Female,0,1,No Category Found,4,0,1,0,0.0,2,71,0.0
0,7,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,Smartphones,5,0,1,0,0.0,3,147,0.0
0,6,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Male,0,1,TV & Audio,5,0,1,1,0.0,1,166,0.0
0,6,Desktop,0,0,Mips Juice,Female,0,1,Small Appliances,4,0,1,1,0.0,2,162,0.0
0,6,Desktop,0,0,Pay Now,Male,0,1,Small Appliances,4,0,2,0,0.0,2,169,0.0
0,6,Desktop,0,0,Bank Transfer Payment,Female,0,1,Smartphones,2,0,2,1,0.0,2,31,0.0
0,6,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Beauty & Fitness,4,0,2,1,0.0,8,28,0.0
0,6,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Smartphones,5,0,1,0,0.0,4,147,0.0
0,6,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Smartphones,3,0,2,1,0.0,1,82,0.0
0,6,Desktop,0,0,Mips Juice,Male,0,1,No Category Found,2,0,1,1,0.0,1,50,0.0
0,6,Desktop,0,0,Pay Now,Male,0,1,Small Appliances,4,0,1,0,0.0,2,173,0.0
0,6,Desktop,0,0,Pay on Delivery,Male,0,1,TV & Audio,2,0,2,1,0.0,1,182,0.0
0,6,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Male,0,1,Computing,3,0,1,1,0.0,20,130,0.0
0,5,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,1,0,2,1,0.0,1,183,0.0
0,5,Desktop,0,0,Pay on Delivery,Female,0,1,Mobile,4,0,1,0,0.0,1,183,0.0
0,5,Desktop,0,0,Pay Now,Female,0,1,Small Appliances,3,0,2,0,0.0,2,183,0.0
0,5,Desktop,0,0,Bank Transfer Payment,Male,0,1,Tools,2,0,1,0,0.0,1,183,0.0
0,5,Desktop,0,0,Pay on Delivery,Female,0,1,TV & Audio,3,0,2,0,0.0,1,183,0.0
0,5,Desktop,0,0,Mips Juice,Female,0,1,Tools,3,0,1,1,0.0,1,183,0.0
0,5,Desktop,0,0,Pay on Delivery,Female,0,1,No Category Found,3,0,2,0,0.0,1,113,0.0
0,5,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Female,0,1,Home Appliances,3,0,1,1,0.0,1,183,0.0
0,5,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,Home Appliances,1,0,2,1,0.0,3,183,0.0
0,5,Desktop,0,0,Bank Transfer Payment,Female,0,1,Keyboard & Mouse,3,0,3,0,0.0,3,97,8769.0
0,5,Desktop,0,0,Pay on Delivery,Male,0,1,Beauty & Fitness,3,0,1,1,0.0,1,175,0.0
0,5,Desktop,0,0,Pay on Delivery,Male,0,1,TV & Audio,5,0,1,0,0.0,1,182,0.0
0,5,Desktop,0,0,Pay on Delivery,Female,0,1,Computing,1,0,1,0,0.0,1,182,0.0
0,5,Desktop,0,0,Pay on Delivery,Female,0,1,TV & Audio,1,0,3,0,0.0,4,182,8415.0
0,5,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,Mobile,1,0,2,1,0.0,1,173,0.0
0,5,Desktop,0,0,Pay Now,Male,0,1,Small Appliances,1,0,1,1,0.0,1,181,0.0
0,5,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Female,0,1,Home Appliances,3,0,1,0,0.0,1,181,0.0
0,5,Desktop,0,0,Pay on Delivery,Female,0,1,TV & Audio,1,0,2,0,0.0,4,181,0.0
0,5,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,4,0,1,0,0.0,1,180,0.0
0,5,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Small Appliances,1,0,3,0,0.0,4,173,0.0
0,5,Desktop,0,0,Pay Now,Male,0,1,No Category Found,2,0,1,1,0.0,3,113,0.0
0,5,Desktop,0,0,Pay Now,Male,0,1,Small Appliances,2,0,2,1,0.0,1,180,0.0
0,5,Desktop,0,0,Pay on Delivery,Female,0,1,TV & Audio,5,0,3,1,0.0,4,180,0.0
0,5,Desktop,0,0,Pay on Delivery,Male,0,1,Small Appliances,5,0,2,1,0.0,1,179,0.0
0,5,Desktop,0,0,Bank Transfer Payment,Male,0,1,Home Appliances,1,0,1,0,0.0,1,179,0.0
0,5,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,Home Appliances,1,0,3,1,0.0,3,178,0.0
0,5,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,Mobile,1,0,2,1,0.0,2,179,46985.0
0,5,Desktop,0,0,Pay on Delivery,Male,0,1,Smartphones,1,0,2,1,0.0,1,179,0.0
0,5,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Female,0,1,Mobile,3,0,1,1,0.0,1,179,0.0
0,5,Desktop,0,0,Pay Now,Male,0,1,Computing,5,0,1,0,0.0,1,178,0.0
0,5,Desktop,0,0,Bank Transfer Payment,Female,0,1,Home Appliances,1,0,1,1,0.0,1,178,0.0
0,5,Desktop,0,0,Pay Now,Female,0,1,No Category Found,1,0,2,1,0.0,1,51,0.0
0,5,Desktop,0,0,Pay Now,Female,0,1,Smartphones,2,0,1,1,0.0,1,176,0.0
0,5,Desktop,0,0,Pay on Delivery,Male,0,1,Home Appliances,5,0,3,0,0.0,1,176,0.0
0,5,Desktop,0,0,Mips Juice,Female,0,1,Food Processor,2,0,2,1,0.0,2,141,0.0
0,5,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,Beauty & Fitness,5,0,13,1,0.0,13,176,0.0
0,5,Desktop,0,0,Pay Now,Female,0,1,Beauty & Fitness,2,0,1,1,0.0,1,176,0.0
0,5,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,TV & Audio,1,0,4,0,0.0,4,176,0.0
0,5,Desktop,0,0,Pay Now,Female,0,1,TV & Audio,2,0,1,1,0.0,2,173,0.0
0,5,Desktop,0,0,Pay on Delivery,Female,0,1,Computing,3,0,1,1,0.0,7,174,29987.0
0,5,Desktop,0,0,Mips Juice,Female,0,1,No Category Found,1,0,2,0,0.0,1,174,0.0
0,5,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,4,0,1,0,0.0,1,173,0.0
0,5,Desktop,0,0,No Payment Information Required,Female,0,1,Beauty & Fitness,5,0,1,1,0.0,2,173,3590.0
0,5,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Female,0,1,Home Appliances,1,0,1,0,0.0,1,173,0.0
0,5,Desktop,0,0,Pay on Delivery,Female,0,1,Smartphones,4,0,1,1,0.0,1,173,0.0
0,5,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,3,0,1,0,0.0,1,173,0.0
0,5,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Wearables,3,0,1,0,0.0,1,172,0.0
0,5,Desktop,0,0,Pay on Delivery,Female,0,1,Small Appliances,2,0,1,0,0.0,1,172,0.0
0,5,Desktop,0,0,Bank Transfer Payment,Male,0,1,Mobile,1,0,2,0,0.0,3,172,0.0
0,5,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,TV & Audio,3,0,5,0,0.0,9,172,0.0
0,5,Desktop,0,0,Bank Transfer Payment,Female,0,1,Headphones,3,0,0,1,0.0,1,172,0.0
0,5,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,3,0,1,0,0.0,1,172,0.0
0,5,Desktop,0,0,Bank Transfer Payment,Female,0,1,Beauty & Fitness,1,0,1,1,0.0,3,171,0.0
0,5,Desktop,0,0,Mips Juice,Male,0,1,Mobile,1,0,1,1,0.0,1,171,0.0
0,5,Desktop,0,0,Pay on Delivery,Female,0,1,Beauty & Fitness,5,0,3,0,0.0,2,115,0.0
0,5,Desktop,0,0,Bank Transfer Payment,Male,0,1,Mobile,3,0,1,0,0.0,1,171,0.0
0,5,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,Mobile,5,0,1,0,0.0,6,70,0.0
0,5,Desktop,0,0,Pay on Delivery,Male,0,1,No Category Found,3,0,1,1,0.0,1,169,0.0
0,5,Desktop,0,0,Pay Now,Male,0,1,No Category Found,3,0,2,0,0.0,1,140,0.0
0,5,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,No Category Found,4,0,2,0,0.0,1,170,0.0
0,5,Desktop,0,0,Pay Now,Female,0,1,Microwaves,5,0,2,0,0.0,2,170,0.0
0,5,Desktop,0,0,Pay Now,Male,0,1,Computing,1,0,2,1,0.0,1,169,0.0
0,5,Desktop,0,0,Bank Transfer Payment,Female,0,1,Small Appliances,5,0,1,0,0.0,6,169,0.0
0,5,Desktop,0,0,Mips Juice,Male,0,1,Smartphones,2,0,1,0,0.0,1,169,0.0
0,5,Desktop,0,0,Pay Now,Male,0,1,Home Appliances,5,0,2,1,0.0,1,169,0.0
0,5,Desktop,0,0,Mips Juice,Female,0,1,Small Appliances,5,0,2,1,0.0,1,169,0.0
0,5,Desktop,0,0,Pay on Delivery,Male,0,1,Small Appliances,4,0,1,1,0.0,1,169,0.0
0,5,Desktop,0,0,Pay Now,Female,0,1,Small Appliances,3,0,1,1,0.0,1,169,0.0
0,5,Desktop,0,0,Pay Now,Male,0,1,Small Appliances,4,0,1,0,0.0,4,162,0.0
0,5,Desktop,0,0,Pay Now,Female,0,1,No Category Found,3,0,1,0,0.0,1,169,0.0
0,5,Desktop,0,0,Mips Juice,Female,0,1,Beauty & Fitness,2,0,1,1,0.0,1,169,0.0
0,5,Desktop,0,0,Pay on Delivery,Female,0,1,Beauty & Fitness,2,0,1,0,0.0,1,169,0.0
0,5,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Home Appliances,5,0,1,0,0.0,3,169,0.0
0,5,Desktop,0,0,Pay Now,Female,0,1,Small Appliances,2,0,2,0,0.0,1,168,0.0
0,5,Desktop,0,0,Pay on Delivery,Female,0,1,Small Appliances,2,0,5,1,0.0,4,168,0.0
0,5,Desktop,0,0,Bank Transfer Payment,Female,0,1,Mobile,4,0,1,0,0.0,1,168,0.0
0,5,Desktop,0,0,Bank Transfer Payment,Female,0,1,Computing,4,0,3,0,0.0,4,167,0.0
0,5,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Male,0,1,Mobile,2,0,1,0,0.0,1,168,0.0
0,5,Desktop,0,0,Mips Juice,Female,0,1,Small Appliances,3,0,1,1,0.0,1,167,0.0
0,5,Desktop,0,0,Pay on Delivery,Male,0,1,Home Appliances,3,0,4,0,0.0,2,167,0.0
0,5,Desktop,0,0,Pay on Delivery,Female,0,1,Mobile,2,0,1,1,0.0,23,42,6269.0
0,5,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Home Appliances,5,0,1,1,0.0,6,146,0.0
0,5,Desktop,0,0,Bank Transfer Payment,Female,0,1,Home Appliances,4,0,17,1,0.0,16,166,0.0
0,5,Desktop,0,0,Mips Juice,Male,0,1,Small Appliances,4,0,1,0,0.0,1,166,0.0
0,5,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Mobile,4,0,1,0,0.0,1,166,0.0
0,5,Desktop,0,0,Pay Now,Female,0,1,TV & Audio,3,0,1,1,0.0,1,166,0.0
0,5,Desktop,0,0,Pay Now,Female,0,1,Dry Vacuum Cleaners,2,0,1,1,0.0,1,166,0.0
0,5,Desktop,0,0,Bank Transfer Payment,Female,0,1,Mobile,5,0,1,1,0.0,1,166,0.0
0,5,Desktop,0,0,Pay on Delivery,Female,0,1,Mobile,2,0,1,1,0.0,3,166,0.0
0,5,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,TV & Audio,1,0,2,1,0.0,2,166,0.0
0,5,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,1,0,2,1,0.0,4,165,0.0
0,5,Desktop,0,0,Pay Now,Female,0,1,Beauty & Fitness,3,0,2,1,0.0,1,165,0.0
0,5,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Mobile,1,0,2,1,0.0,13,164,7689.0
0,5,Desktop,0,0,Mips Juice,Female,0,1,Home Appliances,3,0,2,1,0.0,1,165,0.0
0,5,Desktop,0,0,Pay on Delivery,Female,0,1,Smartphones,1,0,1,1,0.0,1,164,0.0
0,5,Desktop,0,0,Pay Now,Female,0,1,Small Appliances,2,0,1,0,0.0,2,163,0.0
0,5,Desktop,0,0,Mips Juice,Female,0,1,Smartphones,5,0,1,0,0.0,1,163,0.0
0,5,Desktop,0,0,Bank Transfer Payment,Female,0,1,Mobile,2,0,1,1,0.0,1,120,0.0
0,5,Desktop,0,0,Pay Now,Female,0,1,Small Appliances,5,0,1,1,0.0,1,163,0.0
0,5,Desktop,0,0,Bank Transfer Payment,Female,0,1,Small Appliances,4,0,5,1,0.0,5,163,0.0
0,5,Desktop,0,0,Mips Juice,Male,0,1,Keyboard & Mouse,4,0,1,0,0.0,1,163,0.0
0,5,Desktop,0,0,Pay on Delivery,Male,0,1,Refrigerators,1,0,2,0,0.0,1,125,0.0
0,5,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,2,0,2,1,0.0,1,163,0.0
0,5,Desktop,0,0,Bank Transfer Payment,Male,0,1,Microwaves,4,0,1,0,0.0,15,162,0.0
0,5,Desktop,0,0,Pay Now,Male,0,1,Mobile,3,0,1,1,0.0,1,162,0.0
0,5,Desktop,0,0,Pay Now,Female,0,1,Smartphones,2,0,2,1,0.0,1,162,0.0
0,5,Desktop,0,0,Bank Transfer Payment,Male,0,1,Small Appliances,5,0,1,0,0.0,1,162,0.0
0,5,Desktop,0,0,Bank Transfer Payment,Male,0,1,Small Appliances,5,0,1,1,0.0,1,162,0.0
0,5,Desktop,0,0,Bank Transfer Payment,Male,0,1,Home Appliances,3,0,1,1,0.0,2,77,0.0
0,5,Desktop,0,0,Mips Juice,Male,0,1,Tools,3,0,1,1,0.0,1,162,0.0
0,5,Desktop,0,0,Pay Now,Male,0,1,TV & Audio,1,0,1,0,0.0,1,162,0.0
0,5,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Female,0,1,Mobile,5,0,2,0,0.0,4,162,5989.0
0,5,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Female,0,1,Mobile,1,0,1,0,0.0,1,161,0.0
0,5,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,Small Appliances,5,0,2,0,0.0,2,161,0.0
0,5,Desktop,0,0,Pay Now,Male,0,1,Home Appliances,5,0,2,1,0.0,1,161,0.0
0,5,Desktop,0,0,Pay on Delivery,Female,0,1,Mobile,5,0,1,0,0.0,1,161,0.0
0,5,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,TV & Audio,3,0,1,0,0.0,14,160,27487.0
0,5,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,Mobile,5,0,1,0,0.0,18,147,0.0
0,5,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,TV & Audio,2,0,1,0,0.0,1,160,0.0
0,5,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,Home Appliances,2,0,2,0,0.0,6,160,0.0
0,5,Desktop,0,0,Bank Transfer Payment,Female,0,1,TV & Audio,2,0,4,1,0.0,7,159,14489.0
0,5,Desktop,0,0,Mips Juice,Female,0,1,Beauty & Fitness,5,0,1,1,0.0,1,159,0.0
0,5,Desktop,0,0,Pay on Delivery,Male,0,1,Smartphones,5,0,1,1,0.0,1,159,0.0
0,5,Desktop,0,0,Bank Transfer Payment,Female,0,1,Small Appliances,5,0,18,1,0.0,26,159,0.0
0,5,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Male,0,1,Mobile,1,0,1,0,0.0,1,159,0.0
0,5,Desktop,0,0,Pay on Delivery,Male,0,1,Home Appliances,2,0,2,0,0.0,1,159,0.0
0,5,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,TV & Audio,4,0,2,1,0.0,8,159,12989.0
0,5,Desktop,0,0,Bank Transfer Payment,Male,0,1,Computing,1,0,6,0,0.0,7,159,5989.0
0,5,Desktop,0,0,Pay on Delivery,Male,0,1,Computing,4,0,1,1,0.0,1,158,0.0
0,5,Desktop,0,0,Pay on Delivery,Female,0,1,Mobile,5,0,2,1,0.0,5,158,16988.0
0,5,Desktop,0,0,Pay Now,Male,0,1,Computing,4,0,1,0,0.0,1,158,0.0
0,5,Desktop,0,0,Bank Transfer Payment,Female,0,1,No Category Found,3,0,2,1,0.0,4,157,5989.0
0,5,Desktop,0,0,Pay on Delivery,Male,0,1,Mobile,4,0,2,1,0.0,1,157,0.0
0,5,Desktop,0,0,Pay on Delivery,Male,0,1,Wearables,5,0,1,0,0.0,1,157,0.0
0,5,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Female,0,1,Built-in Ovens,2,0,1,1,0.0,1,157,0.0
0,5,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,1,0,2,1,0.0,2,156,0.0
0,5,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Male,0,1,TV & Audio,2,0,1,1,0.0,2,142,0.0
0,5,Desktop,0,0,Pay on Delivery,Male,0,1,No Category Found,3,0,1,0,0.0,1,155,0.0
0,5,Desktop,0,0,Mips Juice,Female,0,1,No Category Found,1,0,1,0,0.0,1,155,0.0
0,5,Desktop,0,0,Pay on Delivery,Female,0,1,Refrigerators,5,0,2,1,0.0,1,155,0.0
0,5,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,4,0,1,1,0.0,1,155,0.0
0,5,Desktop,0,0,Mips Juice,Male,0,1,Small Appliances,3,0,1,1,0.0,1,155,0.0
0,5,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,Smartphones,3,0,1,0,0.0,4,154,13989.0
0,5,Desktop,0,0,Pay Now,Female,0,1,Small Appliances,4,0,1,0,0.0,1,154,0.0
0,5,Desktop,0,0,Bank Transfer Payment,Male,0,1,TV & Audio,5,0,2,1,0.0,5,154,0.0
0,5,Desktop,0,0,Bank Transfer Payment,Male,0,1,Mobile,2,0,0,0,0.0,2,146,0.0
0,5,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Female,0,1,Computing,3,0,1,1,0.0,1,154,0.0
0,5,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,3,0,3,0,0.0,3,148,0.0
0,5,Desktop,0,0,Pay on Delivery,Male,0,1,Smartphones,4,0,2,1,0.0,4,154,13989.0
0,5,Desktop,0,0,Bank Transfer Payment,Female,0,1,Smartphones,1,0,1,1,0.0,5,107,0.0
0,5,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,Smartphones,2,0,1,0,0.0,1,153,0.0
0,5,Desktop,0,0,Pay Now,Male,0,1,Home Appliances,5,0,2,1,0.0,1,153,0.0
0,5,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Male,0,1,Microwaves,2,0,2,1,0.0,1,153,0.0
0,4,Desktop,0,0,Pay on Delivery,Male,0,1,Computing,1,0,1,0,0.0,1,152,0.0
0,4,Desktop,0,0,Pay on Delivery,Female,0,1,Mobile,1,0,2,0,0.0,4,152,10989.0
0,4,Desktop,0,0,Pay on Delivery,Female,0,1,No Category Found,2,0,1,0,0.0,1,152,0.0
0,4,Desktop,0,0,Bank Transfer Payment,Female,0,1,Small Appliances,2,0,8,1,0.0,10,152,0.0
0,4,Desktop,0,0,Mips Juice,Female,0,1,Small Appliances,1,0,1,0,0.0,1,152,0.0
0,4,Desktop,0,0,Mips Juice,Female,0,1,Small Appliances,4,0,1,1,0.0,1,152,0.0
0,4,Desktop,0,0,Mips Juice,Female,0,1,Beauty & Fitness,2,0,2,1,0.0,1,109,0.0
0,4,Desktop,0,0,Mips Bank Transfer,Female,0,1,Refrigerators,5,0,1,1,0.0,1,152,0.0
0,4,Desktop,0,0,Pay Now,Female,0,1,Small Appliances,2,0,1,1,0.0,1,152,0.0
0,4,Desktop,0,0,Pay on Delivery,Female,0,1,Mobile,1,0,2,1,0.0,4,151,9989.0
0,4,Desktop,0,0,Pay Now,Female,0,1,Beauty & Fitness,5,0,1,1,0.0,1,151,0.0
0,4,Desktop,0,0,Pay on Delivery,Female,0,1,Computing,3,0,1,1,0.0,1,151,0.0
0,4,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,No Category Found,5,0,1,0,0.0,1,151,0.0
0,4,Desktop,0,0,Pay Now,Female,0,1,Small Appliances,1,0,1,1,0.0,1,151,0.0
0,4,Desktop,0,0,Pay on Delivery,Male,0,1,No Category Found,5,0,2,1,0.0,4,150,5989.0
0,4,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Female,0,1,TV & Audio,1,0,1,1,0.0,1,150,0.0
0,4,Desktop,0,0,Pay Now,Male,0,1,Showcase,1,0,1,1,0.0,1,150,0.0
0,4,Desktop,0,0,Mips Juice,Female,0,1,Mobile,4,0,1,0,0.0,1,150,0.0
0,4,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,Mobile,5,0,2,1,0.0,1,139,0.0
0,4,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,No Category Found,5,0,1,0,0.0,1,129,0.0
0,4,Desktop,0,0,Pay Now,Male,0,1,Home Appliances,4,0,2,0,0.0,1,149,0.0
0,4,Desktop,0,0,Pay Now,Male,0,1,TV & Audio,5,0,0,1,0.0,1,145,0.0
0,4,Desktop,0,0,Pay on Delivery,Male,0,1,Home Appliances,1,0,1,1,0.0,3,148,0.0
0,4,Desktop,0,0,Pay Now,Male,0,1,Small Appliances,3,0,0,1,0.0,1,148,0.0
0,4,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Female,0,1,Computing,4,0,1,0,0.0,1,148,0.0
0,4,Desktop,0,0,Pay on Delivery,Male,0,1,Home Appliances,1,0,3,1,0.0,1,148,0.0
0,4,Desktop,0,0,Mips Juice,Male,0,1,No Category Found,4,0,1,1,0.0,1,148,0.0
0,4,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,4,0,2,1,0.0,1,148,0.0
0,4,Desktop,0,0,Pay Now,Female,0,1,Computing,5,0,2,0,0.0,1,147,0.0
0,4,Desktop,0,0,Pay on Delivery,Female,0,1,Fryers,2,0,2,0,0.0,4,147,8989.0
0,4,Desktop,0,0,Pay on Delivery,Female,0,1,Mobile,1,0,2,0,0.0,4,147,9989.0
0,4,Desktop,0,0,Pay Now,Male,0,1,Beauty & Fitness,3,0,1,0,0.0,1,147,0.0
0,4,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Mobile,4,0,1,0,0.0,2,144,0.0
0,4,Desktop,0,0,Pay on Delivery,Female,0,1,Smartphones,2,0,2,0,0.0,1,147,0.0
0,4,Desktop,0,0,Pay on Delivery,Male,0,1,Tools,5,0,1,1,0.0,1,146,0.0
0,4,Desktop,0,0,Bank Transfer Payment,Male,0,1,Smartphones,3,0,2,1,0.0,1,146,0.0
0,4,Desktop,0,0,Bank Transfer Payment,Female,0,1,Fryers,2,0,2,1,0.0,5,145,8989.0
0,4,Desktop,0,0,Mips Juice,Female,0,1,Small Appliances,2,0,1,1,0.0,1,145,0.0
0,4,Desktop,0,0,Bank Transfer Payment,Male,0,1,TV & Audio,1,0,3,1,0.0,3,145,0.0
0,4,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Small Appliances,3,0,1,0,0.0,2,140,0.0
0,4,Desktop,0,0,Pay Now,Male,0,1,TV & Audio,4,0,2,0,0.0,1,145,0.0
0,4,Desktop,0,0,Pay on Delivery,Female,0,1,TV & Audio,2,0,1,1,0.0,2,117,0.0
0,4,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,2,0,2,0,0.0,4,144,7889.0
0,4,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Male,0,1,Small Appliances,3,0,1,0,0.0,1,144,0.0
0,4,Desktop,0,0,Pay Now,Male,0,1,Home Appliances,2,0,1,0,0.0,1,144,0.0
0,4,Desktop,0,0,Pay Now,Male,0,1,Beauty & Fitness,1,0,1,0,0.0,1,144,0.0
0,4,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,1,0,1,0,0.0,4,143,9989.0
0,4,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Male,0,1,TV & Audio,1,0,1,0,0.0,1,143,0.0
0,4,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Smartphones,4,0,1,0,0.0,3,58,0.0
0,4,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,3,0,2,0,0.0,1,143,0.0
0,4,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Smartphones,3,0,1,1,0.0,6,125,0.0
0,4,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Female,0,1,Mobile,1,0,1,0,0.0,1,143,0.0
0,4,Desktop,0,0,Pay Now,Male,0,1,TV & Audio,2,0,2,1,0.0,1,143,0.0
0,4,Desktop,0,0,Pay on Delivery,Female,0,1,Small Appliances,5,0,1,1,0.0,2,142,0.0
0,4,Desktop,0,0,Mips Juice,Female,0,1,Home Appliances,2,0,1,0,0.0,1,141,0.0
0,4,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Female,0,1,Computing,5,0,2,1,0.0,3,142,0.0
0,4,Desktop,0,0,Mips Juice,Female,0,1,Small Appliances,4,0,2,1,0.0,1,141,0.0
0,4,Desktop,0,0,Bank Transfer Payment,Female,0,1,No Category Found,1,0,1,1,0.0,1,141,0.0
0,4,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,5,0,1,1,0.0,1,142,0.0
0,4,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,4,0,2,1,0.0,1,141,0.0
0,4,Desktop,0,0,Pay on Delivery,Male,0,1,No Category Found,1,0,1,1,0.0,1,141,0.0
0,4,Desktop,0,0,Pay on Delivery,Female,0,1,No Category Found,3,0,1,1,0.0,1,141,0.0
0,4,Desktop,0,0,Mips Juice,Female,0,1,Beauty & Fitness,5,0,1,0,0.0,1,141,0.0
0,4,Desktop,0,0,Mips Juice,Male,0,1,Small Appliances,5,0,1,1,0.0,1,141,0.0
0,4,Desktop,0,0,Pay on Delivery,Female,0,1,No Category Found,3,0,2,1,0.0,1,141,0.0
0,4,Desktop,0,0,Mips Juice,Female,0,1,Small Appliances,2,0,2,1,0.0,1,141,0.0
0,4,Desktop,0,0,Pay on Delivery,Female,0,1,Tools,2,0,1,0,0.0,1,141,0.0
0,4,Desktop,0,0,Bank Transfer Payment,Female,0,1,Home Appliances,2,0,1,1,0.0,1,141,0.0
0,4,Desktop,0,0,Pay on Delivery,Female,0,1,Small Appliances,5,0,1,1,0.0,1,141,0.0
